hip,hd,bf,proper,ra,dec,dist,mag,absmag,spect,x,y,z
56508,100655,,,11.584377,20.441545,122.2494,6.45,1.014,G9III,-113.87372,12.439743,42.695774
62915,112048,,,12.893923,-4.224662,98.912,6.45,1.474,K0,-95.954558,-22.875255,-7.28662
66060,117718,,,13.542909,-29.565263,50.5306,6.45,2.932,F5IV,-40.414001,-17.274402,-24.932449
67548,120874,,,13.841043,58.539458,76.864,6.45,2.021,A3V,-35.545882,-18.595261,65.56467
69012,123227,,,14.128205,-49.867607,46.5333,6.45,3.111,G3V,-25.457106,-15.859848,-35.577366
69127,123630,96    Vir,,14.150165,-10.334546,127.2265,6.45,0.927,G8III,-105.850385,-66.79301,-22.823819
69585,124678,,,14.243224,13.975451,144.0922,6.45,0.657,K2,-116.399501,-77.477335,34.79915
70051,125658,,,14.335741,30.429128,92.9368,6.45,1.609,A5III,-65.614056,-46.005106,47.069909
71510,128563,,,14.624574,2.277238,74.7943,6.45,2.081,F8,-57.776386,-47.405082,2.971938
73341,132238,,,14.987202,-37.881234,162.6016,6.45,0.394,B8V,-91.053042,-90.444903,-99.84181
75788,138338,,,15.482451,55.194937,93.8967,6.45,1.587,A3m,-32.821516,-42.369343,77.098414
75919,138341,,,15.506325,31.285932,168.6341,6.45,0.315,A4IV,-87.540637,-114.477128,87.573237
76603,139461,,,15.644467,-8.79149,26.6241,6.45,4.324,F6V,-15.216546,-21.464879,-4.069202
76651,140117,,,15.652645,57.924426,140.8451,6.45,0.706,K1III,-43.124695,-61.109734,119.344808
76736,138965,,,15.669889,-70.227883,78.4929,6.45,1.976,A5V,-15.211648,-21.763385,-73.865373
79522,145936,,,16.227388,-1.475133,101.5228,6.45,1.417,K0,-45.425555,-90.755537,-2.61351
80324,147553,,,16.399089,-33.199396,110.1322,6.45,1.24,A0V+...,-37.50304,-84.17912,-60.303361
80682,149198,,,16.472543,67.044,206.1856,6.45,-0.121,M0,-31.307631,-74.072522,189.855994
82418,151566,,,16.843356,-50.044946,161.5509,6.45,0.408,A5+...,-30.937284,-99.025786,-123.836762
83593,154713,,,17.084706,43.812238,156.7398,6.45,0.474,A3IV,-26.844045,-109.873612,108.510489
88274,159517,,,18.026168,-85.214828,67.5676,6.45,2.301,F4V,0.038603,-5.636337,-67.331886
89683,168323,,,18.302147,23.296907,497.5124,6.45,-2.034,K5,36.10787,-455.520266,196.764133
90223,168871,,,18.409202,-49.652879,28.2805,6.45,4.193,G2V,1.957735,-18.204482,-21.5538
91552,172741,,,18.670055,38.367195,146.1988,6.45,0.625,A6m,20.004937,-112.86799,90.74554
91820,173383,,,18.72127,39.300066,383.1418,6.45,-1.467,K5,55.653485,-291.219879,242.674838
92972,175390,,,18.940899,-31.689025,205.7613,6.45,-0.117,K2III,42.693232,-169.799714,-108.088194
93733,178208,,,19.086067,49.923166,185.1852,6.45,0.112,K3III,33.444483,-114.437972,141.700395
97572,187640,,,19.831867,28.439674,606.0606,6.45,-2.463,B5V,245.893798,-472.800715,288.626133
98772,190322,,,20.060777,22.941058,147.4926,6.45,0.606,K2,69.776413,-116.534073,57.490251
99200,190222,,,20.139021,-66.354691,333.3333,6.45,-1.164,K5III,71.014265,-113.271081,-305.348882
100779,194616,,,20.433657,19.865494,180.1802,6.45,0.171,K0III,100.809021,-136.211379,61.22752
101558,195814,,,20.582076,-38.08989,66.7557,6.45,2.328,A5m...,32.87242,-40.985803,-41.181508
101900,197101,,,20.650051,56.00485,129.5337,6.45,0.888,F2Vn,46.312255,-55.682932,107.394428
102771,198781,,,20.821498,64.042257,662.2517,6.45,-2.655,B0.5V,195.172077,-214.3225,595.441618
104296,200887,,,21.129033,-45.379469,95.511,6.45,1.55,A9V,49.013329,-45.808882,-67.982284
104962,202654,,,21.260327,47.973995,452.4887,6.45,-1.828,B4IV,228.291342,-199.116825,336.127009
105019,202466,,,21.271604,-9.214656,507.6142,6.45,-2.078,M4III:,378.582178,-328.238246,-81.286141
105390,203358,,,21.347235,32.452221,65.6168,6.45,2.365,G8IV,42.545003,-35.436402,35.209581
105819,204041,,,21.430996,0.53434,74.239,6.45,2.097,A1IV,58.069163,-46.248352,0.692341
106527,205420,,,21.576104,22.754521,63.2511,6.45,2.445,F7V,46.973271,-34.579117,24.464545
107555,207636,,,21.783573,70.150882,152.9052,6.45,0.528,A0V,43.420144,-28.463657,143.821091
108952,209476,13    PsA,,22.073288,-29.91653,636.9427,6.45,-2.571,K5III,483.316368,-266.812488,-317.667513
109458,210516,28    Peg,,22.175051,20.977984,208.3333,6.45,-0.144,A3III,172.742194,-89.442532,74.585263
110487,212334,,,22.380634,36.659047,136.9863,6.45,0.767,K0,100.162253,-45.204984,81.787888
112168,215114,,,22.717615,-8.311441,146.6276,6.45,0.619,A5V,136.987489,-47.800015,-21.195581
112324,215588,,,22.751018,58.14705,35.4359,6.45,3.703,F5,17.710106,-6.006556,30.099443
115915,221113,,,23.484911,23.048083,136.0544,6.45,0.781,G9III,124.057666,-16.83134,53.265843
117986,224186,,,23.931855,15.230291,202.8398,6.45,-0.086,M3,195.684497,-3.491407,53.285887
118081,224349,,,23.95281,-20.833643,145.7726,6.45,0.632,G8/K0III,136.231154,-1.683157,-51.844872
253,225069,,,0.052181,-24.145145,203.666,6.46,-0.085,K1III,185.830563,2.53883,-83.309585
1402,1343,,,0.292417,-19.051092,48.4966,6.46,3.031,F3V,45.706036,3.505865,-15.829817
1639,1601,,,0.341924,48.968633,218.3406,6.46,-0.236,G0,142.760623,12.813558,164.705297
4382,5418,,,0.935867,13.95196,125.1564,6.46,0.973,G8II,117.836545,29.462984,30.176243
4911,6114,,,1.050423,47.376158,96.0615,6.46,1.547,A9V,62.606841,17.664559,70.683547
7283,5914,,,1.563487,89.015639,103.0928,6.46,1.394,A3V,1.624663,0.70512,103.077496
9237,12116,,,1.979444,-11.300955,109.7695,6.46,1.258,G5,93.508322,53.318162,-21.510705
10309,12927,,,2.21388,79.69154,140.8451,6.46,0.716,A3,21.087789,13.803645,138.571666
13347,17581,,,2.862749,58.314291,90.009,6.46,1.689,A1m,34.610067,32.208033,76.592414
15193,20096,,,3.263519,50.95589,134.9528,6.46,0.809,A0,55.823907,64.111363,104.812609
17858,23594,,,3.822151,57.118268,148.5884,6.46,0.6,A0Vn,43.542692,67.908935,124.783483
18275,24863,,,3.909431,-52.690426,109.1703,6.46,1.269,A4V,34.434577,56.504894,-86.831172
22081,30610,,,4.749419,-63.229715,148.8095,6.46,0.597,K0/K1III,21.554499,63.465679,-132.860156
22152,29329,,,4.766786,76.611042,32.3206,6.46,3.913,F7V,2.374462,7.097505,31.442091
23268,31780,6    Aur,,5.006449,39.654653,336.7003,6.46,-1.176,K4Iab:,66.670067,250.507002,214.868079
26728,37808,,,5.679498,-10.408664,243.309,6.46,-0.471,B9.5IIIp Si,20.055919,238.463409,-43.958151
29140,42132,,,6.146584,-6.821373,104.6025,6.46,1.362,G5,-3.984791,103.785578,-12.424095
32500,58805,,,6.782923,-87.024964,39.3546,6.46,3.485,F3V,-0.415738,1.999781,-39.301595
33133,50204,61Psi8Aur,,6.899187,38.505018,229.3578,6.46,-0.343,B9.5sp...,-41.862792,174.534696,142.794459
33577,52622,,,6.976772,-56.394849,94.3396,6.46,1.587,F2II,-13.206941,50.515901,-78.57274
34350,54967,,,7.121189,-59.716416,374.5318,6.46,-1.407,B3V,-54.645373,180.791048,-323.42334
34860,55130,,,7.213635,27.224823,42.4809,6.46,3.319,F8V,-11.801191,35.883966,19.434245
37705,62437,,,7.735454,2.405422,123.3046,6.46,1.005,F0III,-54.067069,110.697912,5.175125
37996,63399,,,7.787389,-36.0736,136.9863,6.46,0.777,K1III,-49.940131,98.818327,-80.660822
38925,65638,,,7.965223,-40.784352,150.1502,6.46,0.577,K0III,-55.946153,98.971648,-98.080189
40016,68478,,,8.17238,-49.237347,537.6344,6.46,-2.192,B3IV,-189.054089,295.77846,-407.215566
42462,73599,,,8.656821,8.0176,101.9368,6.46,1.418,K1III,-64.683806,77.491928,14.21789
42701,74190,,,8.702726,-11.966008,94.9668,6.46,1.572,A5m,-60.386241,70.601119,-19.689598
44509,78005,,,9.068273,-47.44145,358.4229,6.46,-1.312,B4V,-174.451046,168.32376,-264.009705
44574,77660,,,9.081968,32.376833,72.8332,6.46,2.148,A8V,-44.418109,42.551554,39.001189
45305,79481,,,9.234192,-14.694842,166.113,6.46,0.358,G6/G8III/IV,-120.365783,106.442443,-42.138028
47119,82327,,,9.601884,74.318805,128.7001,6.46,0.912,B9V,-28.152193,20.432639,123.909853
50316,88986,24    LMi,,10.274469,28.682479,33.1895,6.46,3.855,G0V,-26.196335,12.710646,15.929604
52815,93738,,,10.798206,-64.262842,145.3488,6.46,0.648,B9.5V,-60.018414,19.532393,-130.929558
55133,98176,,,11.287315,-41.934326,105.3741,6.46,1.346,A0V,-77.02848,14.541197,-70.419229
55332,98671,,,11.330781,-72.958291,147.7105,6.46,0.613,A0V,-42.626463,7.54576,-141.224779
56769,101205,,,11.638991,-63.372747,100000,6.46,-13.54,O8var,-44618.41112,4229.59159,-89394.11558
58057,103437,,,11.907185,-37.748935,50.6073,6.46,2.939,F7V,-40.003343,0.97238,-30.981857
60353,107705,17    Vir,,12.375566,5.305444,29.9222,6.46,4.08,F8V,-29.650155,-2.924725,2.766766
61172,109074,,,12.534553,-32.533761,186.2197,6.46,0.11,A3V,-155.462186,-21.899378,-100.148255
61738,109857,,,12.654061,-75.370594,174.5201,6.46,0.251,B8Vn,-43.433203,-7.51059,-168.861928
64751,115319,,,13.270636,19.051734,101.4199,6.46,1.429,G8III,-90.608875,-31.304474,33.10553
66251,118686,,,13.578555,76.54671,229.3578,6.46,-0.343,K5III:,-48.868535,-21.429543,223.06408
66254,118010,,,13.578773,-33.310854,184.8429,6.46,0.126,K2III,-141.465812,-62.044879,-101.51219
66594,118839,,,13.650635,18.265323,165.8375,6.46,0.362,K3III,-143.005015,-65.955017,51.976389
70798,126610,,,14.47875,-59.197548,100000,6.46,-13.54,A0II/III,-40798.81096,-30946.92843,-85893.79866
71251,128332,,,14.571063,57.065258,29.2997,6.46,4.126,F7V,-12.45518,-9.930882,24.590791
74769,135430,,,15.281058,-47.864544,177.6199,6.46,0.213,G8III,-77.838463,-90.226983,-131.71596
75294,136801,,,15.383829,-15.134036,296.7359,6.46,-0.902,K4III,-181.206203,-221.844055,-77.471247
76456,139389,,,15.614839,29.991182,36.7782,6.46,3.632,F5V:,-18.622799,-25.842642,18.38414
77042,139915,,,15.732022,-60.287217,480.7692,6.46,-1.95,G0Ib,-133.32033,-197.509109,-417.557836
78731,143658,,,16.07259,-53.710375,229.3578,6.46,-0.343,B9II/IIIp..,-65.628427,-118.830972,-184.870522
80708,148531,,,16.478421,0.054855,94.697,6.46,1.578,K5,-36.73263,-87.282458,0.090663
80840,148743,,,16.508338,-7.514451,100000,6.46,-13.54,A7Ib,-37739.65585,-91677.11876,-13077.62502
81891,150638,,,16.727423,-32.105945,185.1852,6.46,0.122,B8V,-51.299422,-148.238825,-98.423414
82944,152010,,,16.950294,-71.111644,308.642,6.46,-0.987,A5IV/V,-27.113681,-96.165953,-292.021989
83857,155328,,,17.138077,50.842272,191.5709,6.46,0.048,A1V,-27.065675,-117.902052,148.545999
84556,155985,,,17.284872,-44.778595,100000,6.46,-13.54,B0.5Iab:,-13212.00621,-69742.99162,-70436.90781
84883,156971,,,17.347953,-10.69641,47.7783,6.46,3.064,F1III+...,-7.975457,-46.265845,-8.867913
85268,158259,,,17.423358,52.790684,27.4574,6.46,4.267,G0,-2.497187,-16.41542,21.867941
87865,163234,,,17.948861,-40.305643,149.925,6.46,0.581,K3III,-1.530626,-114.323211,-96.981184
88675,164896,,,18.10256,-51.743905,826.4463,6.46,-3.126,A2III,13.738023,-511.532496,-648.967841
89920,168357,,,18.348663,-37.487648,490.1961,6.46,-1.992,K2II,35.455192,-387.343754,-298.328644
92301,173928,,,18.812614,-18.60115,312.5,6.46,-1.014,A1V + K1III,62.534716,-289.498283,-99.680639
94646,180377,,,19.259268,18.516353,257.732,6.46,-0.596,M2III,79.117842,-231.228977,81.849317
97573,187614,,,19.83217,27.085182,143.8849,6.46,0.67,G8III,59.117715,-113.648577,65.512864
98146,189253,,,19.94588,50.902523,104.6025,6.46,1.362,A1V,32.170595,-57.590304,81.179167
99270,190879,,,20.151066,-47.06793,175.4386,6.46,0.239,K5III,63.793227,-101.043482,-128.449057
100142,193536,,,20.313797,46.322194,793.6508,6.46,-3.038,B2V,312.075078,-450.57684,573.99575
100332,193302,,,20.347748,-35.673676,112.9944,6.46,1.195,K3III,52.932591,-74.991604,-65.894646
101911,196676,,,20.651628,-4.929494,74.4048,6.46,2.102,K0,47.425645,-56.973717,-6.39359
104537,201836,,,21.175266,47.692224,423.7288,6.46,-1.675,B6IV,210.717486,-192.216096,313.36423
105637,203857,,,21.396775,37.351481,281.6901,6.46,-0.789,K5,173.902197,-141.066532,170.902185
107409,206690,,,21.755198,-49.498761,128.3697,6.46,0.918,K1III,69.383716,-46.224107,-97.610935
108632,209149,,,22.007417,33.005928,68.7758,6.46,2.273,F5III,50.005084,-28.741135,37.463943
110055,211660,,,22.2912,49.126957,228.833,6.46,-0.338,K0,135.008689,-64.778021,173.03469
110314,212136,,,22.344103,58.409904,185.5288,6.46,0.118,G8III,88.196858,-40.824535,158.036549
110346,212047,,,22.350016,26.935162,225.7336,6.46,-0.308,M4III,182.760458,-84.252806,102.253223
110790,212883,,,22.445988,37.443706,458.7156,6.46,-1.848,B2V,334.470463,-144.116166,278.890631
111801,214462,,,22.645743,-28.748214,127.551,6.46,0.932,K1III,104.874077,-38.822966,-61.347126
112986,216523,,,22.881179,50.412285,263.8522,6.46,-0.647,B8V,160.980686,-48.548665,203.337595
113498,217348,,,22.985834,59.814655,330.033,6.46,-1.133,B9III,160.125524,-43.542587,285.281572
113784,217642,,,23.042804,-36.42088,126.2626,6.46,0.954,K1III,98.427232,-25.194774,-74.963644
115522,220466,,,23.401106,-21.774411,62.5391,6.46,2.479,F3IV/V,57.364838,-9.068677,-23.199156
117133,222932,,,23.746773,55.799687,149.925,6.46,0.581,G4III:,84.085962,-5.582546,123.999661
410,225292,,,0.083662,27.674784,168.0672,6.47,0.343,G8II,148.804386,3.259799,78.059251
728,434,,,0.150045,28.247543,110.8647,6.47,1.246,A4Vm,97.586654,3.835335,52.470284
1499,1461,,,0.311629,-8.053001,23.245,6.47,4.638,G0V,22.939133,1.875641,-3.256358
2707,3038,16    Cas,,0.573583,66.750351,189.7533,6.47,0.079,B9III,74.059894,11.205582,174.343992
3576,4338,,,0.761585,-16.42422,89.0472,6.47,1.722,F0IV,83.721479,16.917376,-25.177829
4558,5641,,,0.971915,21.404495,129.7017,6.47,0.905,A2V,116.867755,30.395417,47.334593
4801,6037,,,1.027401,-16.265573,92.8505,6.47,1.631,K2/K3III,85.928952,23.686558,-26.006427
10826,14386,68Omi Cet,Mira,2.322442,-2.977643,91.659,6.47,1.659,M5e-M9e,75.131148,52.288786,-4.761374
11121,14890,,,2.385166,-37.576144,271.0027,6.47,-0.695,K2III,174.250881,125.569658,-165.261635
13008,17438,,,2.786425,-22.48575,39.6197,6.47,3.48,F2V,27.291652,24.398441,-15.152709
13429,18292,,,2.881846,-65.455291,143.6782,6.47,0.683,K0/K1III,43.488312,40.877771,-130.695064
14626,19243,,,3.148384,62.384596,793.6508,6.47,-3.028,B1V:e,249.834412,270.039975,703.237101
15800,21032,,,3.393418,0.910087,111.4827,6.47,1.234,K0,70.298656,86.506392,1.770717
16042,21242,,,3.443163,28.715087,51.6262,6.47,2.906,G5IV,28.094559,35.506884,24.804152
17832,23822,,,3.815816,23.857135,75.643,6.47,2.076,F0,37.43751,58.174681,30.59442
17950,24098,,,3.837823,-1.522574,43.6681,6.47,3.269,F2,23.411277,36.843844,-1.160297
18926,25631,,,4.056874,-20.143796,304.878,6.47,-0.951,B3V,139.40799,249.985104,-104.993162
19746,26605,,,4.23325,37.967147,151.2859,6.47,0.571,G9III,53.219725,106.7363,93.072688
20985,28505,,,4.500636,10.262214,119.4743,6.47,1.084,G8III,44.971127,108.621063,21.284642
23818,33095,,,5.119376,-19.391868,38.432,6.47,3.547,G2V,8.283884,35.292581,-12.760471
25059,35137,,,5.365364,-17.603631,136.4256,6.47,0.796,K0III,21.506038,128.246287,-41.259235
27116,38263,,,5.750358,12.888332,108.5776,6.47,1.291,A3,6.912514,105.616197,24.218407
27293,38229,,,5.783346,51.520871,155.7632,6.47,0.508,G5,5.494394,96.764598,121.936863
27705,39543,,,5.866552,-29.449426,215.5172,6.47,-0.197,K3III,6.555229,187.55572,-105.960144
30357,44061,,,6.385103,56.976349,152.6718,6.47,0.551,K1III,-8.374378,82.781361,128.00701
30423,45450,,,6.396367,-58.543871,103.8422,6.47,1.388,A3V,-5.613128,53.898202,-88.581725
32269,49219,,,6.736888,-54.695507,220.2643,6.47,-0.245,B5/B6V,-24.405347,124.934078,-179.755994
32404,48843,32    Gem,,6.765055,12.693561,877.193,6.47,-3.245,A9III,-170.256052,838.646215,192.751405
33015,50860,,,6.879761,-43.975594,145.5604,6.47,0.655,B8V,-23.913505,101.984491,-101.070301
34177,54179,,,7.087883,-50.360042,317.4603,6.47,-1.038,K3III,-56.904485,194.368819,-244.466271
34270,55151,,,7.103974,-68.83758,161.8123,6.47,0.425,K0III,-16.649412,55.9934,-150.899689
34367,53744,,,7.123577,28.176695,289.0173,6.47,-0.835,B9V,-73.864233,243.824687,136.471661
35933,58050,,,7.40768,15.517195,970.8738,6.47,-3.466,B2Ve,-337.003483,872.675572,259.735589
36211,57742,,,7.457178,66.331571,257.732,6.47,-0.586,B9III,-38.520146,96.02686,236.052656
39958,67542,,,8.159773,29.093076,434.7826,6.47,-1.721,G0II,-203.555794,320.794792,211.404328
40342,68703,,,8.236428,17.675955,94.9668,6.47,1.582,A0Vne...,-50.002195,75.41225,28.835069
40655,70267,,,8.298823,-59.166825,74.184,6.47,2.118,F5V,-21.526331,31.341823,-63.699061
42434,73029,,,8.652802,59.939126,127.551,6.47,0.942,A2Vn,-40.891496,49.09349,110.394477
43850,76478,,,8.931802,-15.439536,250.6266,6.47,-0.525,K2III,-167.747264,173.846783,-66.722143
44825,78234,,,9.13449,32.540399,106.7236,6.47,1.329,F2V,-65.818161,61.339249,57.406196
46075,81309,,,9.395799,-37.7569,99.108,6.47,1.489,A1m...,-60.840114,49.378346,-60.685177
47893,84809,,,9.761286,-57.186041,284.9003,6.47,-0.803,B8III/IV,-128.62442,85.395599,-239.440154
48320,86320,,,9.850222,-80.061059,256.4103,6.47,-0.575,B8IV,-37.429951,23.613536,-252.562264
50218,88786,22    LMi,,10.251762,31.468066,203.252,6.47,-0.07,G8III,-155.51727,76.603537,106.102341
50728,89816,,,10.357963,-23.710834,106.0445,6.47,1.343,A4IV/V,-88.258911,40.465053,-42.642758
52806,93695,,,10.795646,-59.875257,357.1429,6.47,-1.294,B5Vvar,-170.408231,55.583938,-308.905209
54430,96723,,,11.137715,-29.972486,132.8021,6.47,0.854,A1V,-112.122868,25.750146,-66.345756
58119,103500,,,11.920574,36.756378,227.7904,6.47,-0.318,M3III,-182.463434,3.794774,136.313017
59489,106022,,,12.200281,28.536313,71.2251,6.47,2.207,F5V,-62.486172,-3.279394,34.02528
60210,107415,,,12.346866,15.540988,120.6273,6.47,1.063,K0,-115.738011,-10.539055,32.319338
60418,107794,,,12.387602,-4.974503,121.6545,6.47,1.044,K0,-120.572834,-12.277158,-10.548955
62478,111308,28    Com,,12.803982,13.553018,125.7862,6.47,0.972,A1V,-119.584736,-25.548846,29.477372
67103,119992,,,13.753657,55.879349,34.5901,6.47,3.775,F7IV-V,-17.393644,-8.598382,28.635669
69107,123977,,,14.146143,59.337649,119.7605,6.47,1.078,K0III,-51.68608,-32.538208,103.016577
69773,124973,,,14.280204,-8.884473,177.9359,6.47,0.219,K0,-145.396294,-98.822583,-27.480891
69881,125184,,,14.300201,-7.542388,32.5415,6.47,3.908,F9V,-26.585213,-18.273578,-4.271371
69958,125632,,,14.315532,54.863753,101.4199,6.47,1.439,A5Vn,-47.968971,-33.25612,82.939731
74490,134946,,,15.221503,-24.008322,151.5152,6.47,0.568,B8III,-92.031928,-103.376245,-61.646898
74500,134987,23    Lib,,15.224637,-25.309347,26.2055,6.47,4.378,G5V,-15.737957,-17.707061,-11.203013
74690,135944,,,15.264083,50.938456,61.8429,6.47,2.514,G5,-25.586887,-29.394198,48.019128
74695,135615,,,15.264879,6.46484,308.642,6.47,-0.977,K0,-201.308066,-231.359698,34.751076
79086,145050,,,16.143476,8.613176,203.252,6.47,-0.07,M4III,-93.873615,-177.68719,30.43964
81663,150381,,,16.682336,-8.309628,143.0615,6.47,0.692,K0,-47.870136,-133.219977,-20.675603
81803,150420,,,16.708082,-37.079353,94.7867,6.47,1.586,G3III,-25.091934,-71.336685,-57.148848
82091,150897,,,16.768437,-46.531996,128.041,6.47,0.933,A1V,-27.911296,-83.546723,-92.926865
83556,153389,,,17.076028,-68.278694,373.1343,6.47,-1.389,M3/M4III,-33.07959,-134.073574,-346.639904
85666,158716,,,17.506293,11.924015,83.682,6.47,1.857,A1V,-10.553234,-81.193164,17.289852
86060,159376,52    Oph,,17.588472,-22.043822,258.3979,6.47,-0.591,Ap Si,-25.754187,-238.119464,-96.980729
87045,162132,,,17.785566,47.612239,116.8224,6.47,1.132,A2Vs,-4.418904,-78.630968,86.284778
89370,166251,,,18.237872,-63.689682,167.7852,6.47,0.346,K4III,4.628138,-74.223549,-150.403412
91142,171586,,,18.59347,4.935988,110.2536,6.47,1.258,A2pvar,16.997999,-108.521468,9.486513
91662,172223,,,18.691857,-48.094686,123.9157,6.47,1.004,K3III,14.908855,-81.409313,-92.223904
92608,174407,,,18.869983,-41.709195,208.7683,6.47,-0.128,K3III,35.190921,-151.82712,-138.904023
93012,174877,,,18.948528,-62.801904,313.4796,6.47,-1.011,K3III,35.215778,-138.886643,-278.818867
93068,176560,,,18.957909,58.225026,125.1564,6.47,0.983,A2V,16.355089,-63.843802,106.398245
93374,176776,,,19.018176,19.309605,129.8701,6.47,0.902,K1III,32.284912,-118.235522,42.944398
94478,179791,,,19.228896,5.515605,147.929,6.47,0.62,A3V,46.559026,-139.689316,14.218478
96297,185394,,,19.57954,63.434171,168.9189,6.47,0.332,K2,30.356807,-69.177295,151.084702
96396,185264,,,19.598874,50.238618,166.3894,6.47,0.364,G9III,43.256793,-97.233477,127.906047
96572,185657,,,19.632417,49.284416,140.2525,6.47,0.735,G6V,37.919082,-83.258558,106.304779
97244,186660,,,19.764509,-2.883453,362.3188,6.47,-1.325,B3III,161.278142,-323.932041,-18.22626
97484,187150,,,19.813937,-12.319421,537.6344,6.47,-2.182,K5III,240.166519,-467.131984,-114.71051
97709,187734,,,19.857455,4.088632,763.3588,6.47,-2.944,K0...,355.840873,-673.150517,54.427129
97849,187949,,,19.885107,-14.603203,119.0476,6.47,1.091,A1V,54.574375,-101.454832,-30.014688
98012,188158,,,19.918085,-33.046252,366.3004,6.47,-1.349,K2/K3III,147.784832,-269.13928,-199.749587
99024,190664,,,20.103396,-4.07821,111.7318,6.47,1.229,K0,58.316325,-94.973976,-7.946152
99188,190580,,,20.135988,-52.577795,56.0224,6.47,2.728,G3V,18.060562,-28.858327,-44.491824
99624,192086,,,20.217894,-0.330796,202.4291,6.47,-0.061,K5,111.043026,-169.250173,-1.168713
99666,191732,,,20.22566,-47.713234,196.8504,6.47,-0.001,K2III,72.881561,-110.594102,-145.627272
99719,192538,,,20.234688,36.604881,438.5965,6.47,-1.74,A0V,194.435942,-293.534298,261.53202
99929,192987,,,20.274487,37.056395,675.6757,6.47,-2.679,B6III,302.441552,-446.413724,407.162682
101268,195690,,,20.52674,34.330373,45.9137,6.47,3.16,F2,23.291576,-29.91816,25.893742
101339,195617,,,20.539004,2.132808,354.6099,6.47,-1.279,K2,218.582702,-278.91866,13.197133
102670,197900,,,20.805115,-44.196832,160.7717,6.47,0.439,K1IV,77.242131,-85.555145,-112.077952
103596,200030,,,20.990171,42.324466,246.3054,6.47,-0.487,B9,128.435368,-129.097991,165.844259
104441,201242,,,21.156203,-36.705937,77.2201,6.47,2.031,F7V,45.528938,-41.949581,-46.155089
104634,201707,,,21.194816,-14.472378,125.4705,6.47,0.977,Fm delta Del,90.173336,-81.414303,-31.35665
105646,203607,,,21.398859,-25.202484,266.6667,6.47,-0.66,K1III,187.466253,-151.899843,-113.55162
106424,203955,,,21.555856,-80.039361,116.8224,6.47,1.132,A0V,16.209498,-12.065428,-115.061699
